temperature,humidity,ph,label
19.034923,23.470503,5.589496,frijol rojo
26.931419,98.803136,5.671549,coco
27.152829,89.606607,6.687899,frijol chino
33.816925,69.692247,7.460808,frijol urad
23.154014,53.195130,6.728279,café
30.284966,61.692951,6.628265,frijol urad
28.680638,61.109134,7.639795,frijol moth
21.522923,90.864103,6.126031,manzana
24.963159,78.099729,7.430168,algodón
28.926708,91.529415,6.457767,melón
19.277119,24.969699,5.938081,frijol rojo
28.420628,61.773363,7.815211,lenteja
20.760339,87.084360,7.002112,granada
23.897568,22.743790,5.940547,frijol rojo
18.426994,80.556259,5.569230,uva
28.974490,62.705902,8.262643,frijol moth
30.418087,61.736865,6.593945,frijol urad
26.270683,72.073803,6.272285,maíz
18.279363,69.380180,6.307987,lenteja
28.753831,77.577969,5.658454,plátano
26.721882,91.732670,6.128088,coco
27.930349,85.420587,7.011031,frijol chino
22.993676,93.413547,5.859528,manzana
23.549161,86.004778,6.967939,yute
27.802768,64.105225,6.943892,café
24.497170,61.247329,7.264557,frijol moth
19.358080,15.612578,6.058454,garbanzo
18.385080,16.554464,8.806726,garbanzo
29.104771,88.304295,7.118651,frijol chino
19.194502,54.968939,4.754210,frijol de palo
28.541724,64.202015,7.025608,frijol urad
34.088682,63.345525,7.466074,frijol urad
30.510143,49.689420,6.796428,mango
24.217446,82.852840,7.479248,yute
26.773198,87.981317,6.562972,sandía
26.657824,82.207393,5.865343,arroz
32.874997,68.852784,6.705161,frijol urad
27.626420,99.106429,6.386675,coco
18.416456,34.805410,4.684079,frijol de palo
19.858615,57.795502,6.645590,maíz
24.086243,76.987362,7.714168,algodón
28.023935,79.471629,5.654750,plátano
29.830904,93.013101,6.573852,papaya
18.970361,20.113473,5.627320,frijol rojo
24.430119,66.024112,7.231167,café
24.540519,83.913731,6.436985,sandía
20.429873,64.121529,6.420711,lenteja
31.656561,90.233034,7.019635,naranja
29.062038,93.979407,6.447276,melón
25.517493,92.830559,6.816336,papaya
25.897623,81.966648,6.277245,sandía
27.335349,43.357960,6.091863,frijol de palo
26.731047,92.632810,6.367542,coco
26.878944,80.128818,6.106993,plátano
23.977099,76.353230,7.994680,algodón
26.765181,66.496469,6.814652,café
24.011784,87.633876,6.297969,granada
38.732906,93.716852,6.543645,papaya
27.110304,83.642741,6.883308,frijol chino
23.692126,89.926569,6.169152,granada
22.311281,94.418319,6.068629,manzana
26.485858,73.441356,7.288904,yute
24.257051,80.147217,6.961722,arroz
27.700012,54.123729,7.233894,café
33.952695,64.387649,7.747569,frijol urad
25.669775,79.821032,5.835908,algodón
26.293557,51.033181,6.745461,café
34.819920,92.165720,6.744442,naranja
21.445269,63.162155,6.178056,maíz
19.508886,18.794138,5.805993,frijol rojo
24.920933,80.617508,6.291540,sandía
23.404017,93.262737,7.567709,naranja
29.873426,60.104827,6.576847,frijol urad
28.731088,69.154651,7.013476,lenteja
26.461433,76.829861,6.187710,plátano
24.232976,87.784002,6.508145,sandía
21.194699,66.690450,7.364015,lenteja
30.228834,60.065349,7.172142,frijol urad
25.523234,66.930961,7.370931,lenteja
18.297865,70.712724,5.590227,maíz
22.638910,82.250201,7.238610,arroz
24.096649,61.477613,7.420258,lenteja
20.455137,59.473822,6.865994,maíz
27.649611,51.110440,6.351824,café
29.914544,80.624353,7.086106,frijol chino
24.576391,75.581866,6.258161,algodón
32.807266,53.191418,4.737234,mango
29.330346,87.465893,6.976449,frijol chino
26.276786,52.972915,7.405302,café
27.536329,89.929082,6.619891,frijol chino
34.879996,48.714536,6.497557,mango
24.612641,92.661831,6.528465,granada
29.429134,92.909125,6.303685,coco
31.069618,90.822944,6.527052,papaya
29.751469,94.276175,6.185307,melón
23.280810,74.276075,6.613341,yute
27.052583,96.193946,5.644472,coco
25.434598,69.126134,7.685959,lenteja
34.868529,38.278698,5.716768,frijol de palo
30.919680,56.704646,5.640844,frijol de palo
29.811966,90.368813,6.123803,melón
22.512204,91.372547,5.686890,manzana
27.307988,65.856528,7.080863,frijol urad
9.743859,83.682670,6.159195,uva
19.077870,90.555310,7.882031,naranja
28.920022,64.045592,7.379748,frijol urad
18.552157,62.480632,6.017306,maíz
21.544208,69.923759,6.717355,lenteja
29.943492,90.679552,6.676070,melón
25.548646,92.791464,6.796084,papaya
24.860946,85.053186,6.738031,sandía
27.471254,94.669183,5.720308,coco
23.583719,66.728147,7.420808,café
24.397362,79.268617,7.014064,yute
27.962997,68.901041,7.385114,lenteja
40.211993,94.507669,6.993473,papaya
28.137316,61.574836,7.428308,frijol urad
21.335719,18.448364,5.853211,frijol rojo
29.525014,91.911853,6.121006,coco
24.882445,89.396862,7.086948,granada
27.980873,83.785236,6.655541,frijol chino
25.640192,58.395835,6.201513,frijol moth
13.457406,81.310830,6.431756,uva
28.936349,91.663580,6.569716,melón
22.669293,71.691282,6.379565,maíz
23.862584,83.634833,5.864995,arroz
10.476818,80.016394,6.143600,uva
28.417183,95.863643,5.671101,coco
28.833032,93.942589,6.192000,melón
41.313301,91.150880,6.617067,papaya
30.622269,36.658133,5.458802,frijol de palo
23.397462,78.353195,6.171395,algodón
16.091891,21.053503,5.591775,frijol rojo
27.003450,96.636429,5.617547,coco
11.586490,80.144640,5.521042,uva
38.016772,92.972180,6.988812,papaya
40.796843,82.162902,5.592109,uva
25.512402,76.218922,7.280282,yute
28.254638,61.646843,4.555413,frijol moth
39.406115,94.628653,6.585442,papaya
29.681654,68.288023,6.973720,frijol urad
26.549864,66.954579,6.666697,maíz
24.740568,81.286622,6.886063,yute
22.770356,91.454985,6.361374,granada
31.655312,60.132637,6.526692,frijol urad
19.234715,62.112014,5.735114,maíz
25.617074,63.471176,6.576418,maíz
28.963614,93.884822,6.469983,melón
11.564288,80.635102,5.886698,uva
25.356366,71.409470,6.366118,yute
15.916481,81.703211,6.450267,uva
38.916945,94.838791,6.565068,papaya
35.089008,54.317148,4.809618,frijol de palo
30.517994,58.175129,5.873007,frijol moth
28.318869,60.194614,6.167855,lenteja
20.264828,64.146367,6.378167,maíz
23.462603,91.456650,5.682751,manzana
31.320727,50.386251,5.554163,mango
22.009279,23.358716,5.944203,frijol rojo
28.852328,47.910042,4.853677,mango
22.115456,83.803981,7.310398,algodón
34.013934,92.005886,6.742854,naranja
21.796935,81.034468,6.155987,uva
29.912370,90.771117,6.401766,melón
28.536824,82.438990,6.678822,frijol chino
23.320996,45.268847,7.206504,frijol de palo
25.538749,92.885368,6.771591,papaya
31.999286,54.491060,5.297037,frijol moth
26.401860,52.559546,7.472621,café
19.036440,46.032319,5.624820,frijol de palo
28.253563,50.959477,5.858687,frijol de palo
29.305772,76.959678,5.691693,plátano
23.982896,91.547314,7.455991,naranja
25.650117,50.976482,6.844585,café
23.060879,94.527985,5.900418,manzana
25.311191,66.969849,7.051128,lenteja
26.089180,93.168688,6.758804,papaya
25.238158,83.452968,6.811949,sandía
29.111448,94.016933,6.124837,melón
24.648256,84.843123,6.240748,algodón
31.743899,66.309899,7.172647,frijol urad
34.078026,92.188721,6.714419,naranja
18.415525,72.085150,6.320284,maíz
28.593786,56.899472,8.361266,frijol moth
26.123846,64.336310,7.320552,frijol urad
28.801987,64.239829,7.067146,frijol urad
23.890690,83.464091,6.097294,yute
28.591056,61.035438,6.611458,frijol urad
26.121050,96.754601,6.330834,coco
31.429019,46.758913,4.856149,mango
25.606758,56.823069,5.972948,maíz
26.223380,85.348660,6.512196,sandía
22.754662,92.100764,6.178993,manzana
25.740953,45.384971,7.881186,frijol moth
25.638906,77.262434,6.429303,algodón
23.766967,55.746471,6.440315,frijol de palo
19.232130,67.817478,6.141157,maíz
29.730197,90.970157,6.342573,melón
19.026891,34.154897,4.825776,frijol de palo
21.447662,92.755798,5.560322,manzana
23.741952,92.887130,5.988120,manzana
29.459097,91.856676,6.136322,coco
23.496836,92.596636,5.790855,granada
27.045007,61.701886,6.844363,lenteja
22.241713,19.816511,5.760913,frijol rojo
22.154833,72.522843,6.765840,maíz
27.204992,81.234354,6.326505,uva
41.361063,82.797830,6.444373,uva
24.936451,73.074391,6.570976,yute
17.211191,16.255663,7.481568,garbanzo
19.366305,15.645150,6.059840,garbanzo
30.614332,68.220848,4.647186,frijol de palo
22.362383,91.157616,6.119432,manzana
39.648519,82.210799,6.253035,uva
26.311781,84.541513,7.031507,arroz
29.889891,83.258238,6.604205,frijol chino
20.155398,47.650390,6.531222,frijol de palo
27.015086,46.848587,6.379517,mango
25.429775,82.946826,5.758506,arroz
24.018254,53.748828,7.315533,frijol moth
27.591693,45.359984,4.955895,mango
18.319104,35.379694,6.688182,frijol de palo
24.458400,86.108746,6.322396,granada
25.565678,97.613615,6.443169,coco
20.984243,17.864159,7.558920,garbanzo
25.320237,81.794759,7.425041,algodón
26.116430,94.967980,6.461753,coco
23.174765,90.342340,5.744446,manzana
23.692900,82.495808,6.415553,uva
24.913773,78.178398,7.432116,algodón
26.197593,65.518800,7.493192,café
23.675754,81.035693,5.177823,arroz
28.653838,61.411295,7.108336,frijol urad
27.798810,89.996156,7.012910,frijol chino
19.691417,19.442254,8.829273,garbanzo
25.553121,97.720387,6.470396,coco
23.477047,83.086007,5.177466,arroz
27.330739,92.620891,6.140482,coco
29.549111,93.290044,6.356469,coco
21.139682,20.719096,5.905365,frijol rojo
22.095550,94.453545,6.688545,granada
32.764073,90.019192,6.508464,naranja
24.693155,84.844225,6.253344,algodón
18.681151,37.302449,4.892684,frijol de palo
25.760743,62.608809,7.280298,café
25.245661,57.092142,6.047373,café
35.880895,52.890851,4.834166,mango
26.712642,68.482718,7.021664,frijol urad
27.688303,51.541454,4.749410,mango
31.537416,48.029063,6.343340,mango
32.817052,66.156651,6.814301,frijol urad
19.359660,87.349656,6.947676,granada
26.126434,81.813650,6.099479,plátano
23.230487,67.916598,6.747894,café
26.749313,51.935890,6.281523,café
18.811981,15.216182,6.206582,garbanzo
31.813829,57.138824,5.823262,frijol moth
31.321147,90.507247,6.325810,naranja
28.711240,45.707408,5.345084,mango
23.059519,53.315033,6.705499,café
27.031923,68.458665,6.380319,café
10.164313,91.223210,6.465913,naranja
29.073111,76.500452,6.376757,plátano
21.176567,24.969699,5.661592,frijol rojo
22.964945,92.032215,7.695204,naranja
25.296064,86.507660,7.077173,yute
24.375683,55.946252,6.414555,café
23.786792,94.771744,6.474809,granada
25.665760,88.698423,6.114129,sandía
23.368219,79.132468,6.167819,algodón
23.404431,81.499693,7.359846,arroz
27.126581,90.270100,6.743053,melón
25.008724,94.853888,5.551194,coco
25.521675,49.325964,5.893695,frijol de palo
18.478913,62.695039,5.970458,maíz
21.331055,91.125760,7.852510,naranja
32.489546,92.469093,6.777058,papaya
34.475150,83.295295,5.868740,uva
27.542732,94.590861,6.362544,coco
31.232439,45.878704,3.794664,frijol moth
26.129376,68.365322,7.392387,lenteja
17.032155,80.944126,6.299678,uva
38.843247,94.711306,6.599243,papaya
35.757268,56.075675,7.310175,frijol de palo
24.829786,76.148501,7.098787,algodón
22.169022,78.444727,6.365199,algodón
36.750875,58.257991,6.079385,frijol de palo
21.431601,62.255238,6.166703,maíz
28.669829,66.095196,7.372376,frijol urad
20.267076,81.638952,5.014507,arroz
27.120749,89.502939,6.702154,frijol chino
30.876268,46.556359,6.235547,mango
23.624687,89.712519,6.107047,granada
18.199519,19.768777,6.936282,garbanzo
26.549525,51.555546,6.257567,café
39.791888,94.224197,6.967123,papaya
23.709435,86.011837,6.890958,yute
19.114955,68.450509,6.110380,maíz
28.389845,75.637139,6.169972,plátano
25.070725,95.021568,5.547933,coco
19.804934,32.556055,4.621148,frijol de palo
28.782245,94.206840,6.197053,melón
19.761280,64.204788,6.821978,lenteja
26.281383,81.361605,6.324229,sandía
23.597006,91.067801,5.620289,manzana
28.056469,81.871019,7.124433,frijol chino
18.945595,15.707480,6.362000,garbanzo
27.417560,87.687492,7.157983,frijol chino
25.791596,67.416256,5.534211,maíz
20.143158,81.888771,7.480771,arroz
27.811053,34.650042,4.677211,frijol de palo
28.329179,80.652614,5.782318,plátano
17.503611,15.480832,7.778592,garbanzo
22.178191,94.527877,6.036713,manzana
26.518753,60.783059,7.841496,lenteja
27.667186,94.361799,6.781050,melón
21.824490,56.970108,6.980676,frijol de palo
25.990695,83.339831,6.220644,plátano
27.701597,54.180385,5.671443,mango
29.576258,96.269175,6.361976,coco
21.199095,90.808194,5.671306,manzana
26.562274,69.485243,7.310120,lenteja
35.092802,92.264876,6.553962,papaya
26.353362,62.138239,7.495172,frijol urad
28.371958,56.155289,7.618159,frijol moth
17.024985,15.993601,7.603138,garbanzo
27.961910,92.294179,6.002927,melón
24.208306,82.887793,6.614344,sandía
25.743141,83.892048,6.757025,sandía
26.196833,80.072960,7.093712,yute
26.302054,55.675966,7.232587,café
27.227727,52.510860,6.693746,café
11.040614,94.163183,7.851012,naranja
23.848437,84.545931,6.251493,arroz
30.898056,54.719003,6.821839,mango
23.793920,80.418180,6.970860,arroz
31.799218,69.337845,7.302521,frijol urad
17.046280,20.663211,5.647515,frijol rojo
28.100680,95.241454,5.982800,coco
27.070820,48.892237,3.504752,frijol moth
28.236279,63.819173,6.727235,frijol urad
24.354961,82.679605,6.773601,arroz
22.871625,63.255554,5.553531,maíz
26.912728,78.642889,7.118152,yute
21.930851,62.228459,6.345139,lenteja
20.046118,48.939056,4.567446,frijol de palo
30.410763,55.125192,5.612319,frijol moth
35.753648,92.503528,6.810413,papaya
29.996772,81.541566,6.112306,uva
25.331045,84.305338,6.904242,sandía
27.668252,87.212138,6.360051,frijol chino
24.712525,77.729311,7.979090,algodón
27.816290,92.634558,6.181592,melón
29.490892,69.098934,6.674598,lenteja
29.071753,80.310186,6.697478,frijol chino
27.762046,94.440275,7.171293,naranja
29.208967,86.723303,6.386359,frijol chino
19.851393,89.807323,6.430163,granada
24.853975,80.693980,6.187984,arroz
26.557513,53.582864,7.003421,café
27.615811,86.154550,7.028544,frijol chino
26.626369,66.893947,6.766278,café
30.522876,68.562194,7.775306,frijol urad
26.309635,77.016145,7.101724,yute
24.662073,59.570202,5.981255,frijol de palo
26.747281,89.703311,6.529978,sandía
31.154102,82.523715,6.057624,uva
23.762916,92.896351,5.951409,granada
33.652563,64.513858,7.768597,frijol urad
26.871870,61.613673,6.804254,frijol urad
26.820402,91.242448,5.537041,coco
31.265145,36.822269,5.642699,frijol de palo
21.166737,82.706003,6.235647,arroz
27.136636,81.407646,5.857230,plátano
28.139499,79.354641,5.677594,plátano
18.867680,94.998975,5.626589,granada
22.065924,91.199403,6.112368,manzana
32.512147,83.983517,5.586178,uva
19.485556,15.708862,6.139155,garbanzo
17.237609,81.701675,6.411402,uva
41.948657,81.541910,6.408707,uva
25.925309,93.332637,5.782344,coco
20.921921,82.013763,6.452632,arroz
29.480699,90.336987,6.640471,melón
24.238663,90.793718,6.706905,papaya
28.205980,43.567398,4.489546,frijol moth
18.921365,17.886495,7.956114,garbanzo
24.269835,86.334441,6.663684,sandía
29.495901,51.812564,5.230102,mango
21.210136,90.797591,5.639850,manzana
18.926603,63.285604,5.958624,maíz
25.771751,74.089114,6.524478,maíz
25.075635,80.523891,7.778915,arroz
20.243027,55.127576,4.662949,frijol de palo
25.312336,67.129139,6.063339,maíz
22.647348,90.116727,5.664417,manzana
18.927005,19.772108,7.441375,garbanzo
26.235343,84.229797,6.499642,sandía
23.781674,74.987987,6.667329,yute
24.543570,84.608083,6.211749,sandía
27.755370,83.396424,6.221365,uva
36.213388,36.975166,6.426466,frijol de palo
26.498758,51.353414,6.233237,café
25.217593,80.212056,7.817531,algodón
18.576401,66.688723,6.832935,maíz
21.733684,18.445736,5.958709,frijol rojo
20.784597,22.940746,5.964328,frijol rojo
25.213884,82.437078,6.311733,yute
29.659746,91.237540,6.724148,papaya
19.359590,18.301363,8.317372,garbanzo
28.253618,82.720115,6.445469,frijol chino
22.127871,90.876638,6.390943,manzana
29.572403,93.618703,6.559763,melón
27.187228,92.199068,6.137103,coco
24.581856,87.048309,6.078347,granada
19.335168,91.979789,6.361671,naranja
22.815405,92.478292,5.994953,manzana
19.196633,87.070393,5.739788,granada
31.324418,66.134779,6.318546,frijol de palo
18.914360,87.468116,6.570888,granada
25.051205,70.188387,5.742519,maíz
29.484400,63.199153,7.454532,frijol urad
13.094626,91.724016,6.185727,naranja
28.065427,93.522893,6.399527,melón
29.545325,94.559805,6.735642,melón
24.687768,85.774748,6.334381,sandía
29.534343,90.721357,6.735845,melón
22.705434,19.085439,5.693111,frijol rojo
26.162565,87.105572,6.123882,sandía
22.079409,79.130452,7.438821,algodón
29.956266,52.191408,5.159699,mango
23.354292,53.853447,7.159942,café
24.232058,84.793162,6.669125,sandía
19.812740,21.686486,5.756370,frijol rojo
18.271212,70.842430,5.572586,maíz
28.561498,83.638022,6.689825,frijol chino
24.194958,55.923027,6.995844,maíz
29.830993,47.912843,6.409385,frijol de palo
19.495273,18.617807,6.988574,garbanzo
22.522767,92.723094,7.039314,granada
27.548230,62.881792,6.123796,café
41.948657,82.859297,6.447164,uva
28.593376,84.345883,5.615253,plátano
29.387823,93.071952,6.568055,papaya
23.614177,77.361901,6.237262,algodón
19.031774,17.972642,8.080347,garbanzo
42.806262,90.041575,6.580922,papaya
33.242573,36.855439,4.548202,frijol de palo
10.895332,83.493206,6.182830,uva
22.404235,88.150834,7.199504,granada
26.104866,62.134011,7.015464,café
